epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
37,135.301,3.85153,5.34913,3.30274,0,0,0,0,0.15863,19.2656,0.09423,0.000634464,0.000634464,0.000634464
38,138.797,3.6755,4.88582,3.44381,0,0,0,0,0.14891,19.2656,0.0887,0.000649646,0.000649646,0.000649646
39,142.247,3.8672,4.97056,3.49639,0,0,0,0,0.13545,19.2656,0.08098,0.000664696,0.000664696,0.000664696
40,145.722,3.77813,4.58528,3.32755,0,0,0,0,0.12804,19.2656,0.07677,0.000679614,0.000679614,0.000679614
41,149.202,3.61572,5.0365,3.35339,0,0,0,0,0.12869,19.2656,0.07722,0.0006944,0.0006944,0.0006944
42,152.64,3.50884,4.46284,2.89622,0,0,0,0,0.12898,19.2656,0.07727,0.000709054,0.000709054,0.000709054
43,156.07,3.79545,4.68321,3.02114,0,0,0,0,0.13962,18.7344,0.08341,0.000723576,0.000723576,0.000723576
44,159.496,3.13628,3.97113,2.93027,0,0,0,0,0.14456,18.5156,0.08612,0.000737966,0.000737966,0.000737966
45,162.94,3.54386,4.53946,3.10798,0,0,0,0,0.14288,18.4531,0.08507,0.000752224,0.000752224,0.000752224
46,166.366,3.54366,4.23521,2.89575,0,0,0,0,0.13882,9.39062,0.08271,0.00076635,0.00076635,0.00076635
47,169.862,3.31752,3.94216,2.91685,0,0,0,0,0.12844,9.16406,0.07674,0.000780344,0.000780344,0.000780344
48,173.359,3.2097,3.97616,2.76895,0,0,0,0,0.12043,8.00781,0.07214,0.000794206,0.000794206,0.000794206
49,176.818,3.59145,4.09916,2.92356,0,0,0,0,0.11338,7.98438,0.06807,0.000807936,0.000807936,0.000807936
50,180.234,3.43806,4.09558,2.96746,0,0,0,0,0.1077,7.96484,0.06469,0.000821534,0.000821534,0.000821534
51,183.691,3.01807,3.46661,2.74513,0,0,0,0,0.1059,7.97656,0.06352,0.000835,0.000835,0.000835
52,187.174,3.24339,3.66836,2.84296,0,0,0,0,0.11137,7.98438,0.06661,0.000848334,0.000848334,0.000848334
53,190.632,3.10729,4.15839,2.80211,0,0,0,0,0.1145,8.375,0.06824,0.000861536,0.000861536,0.000861536
54,194.104,3.29524,3.39176,2.72363,0,0,0,0,0.11894,7.98828,0.07059,0.000874606,0.000874606,0.000874606
55,197.57,3.29457,3.50029,2.51929,0,0,0,0,0.11757,7.91016,0.06964,0.000887544,0.000887544,0.000887544
56,201.037,2.95887,3.48677,2.53806,0,0,0,0,0.1092,7.88281,0.06479,0.00090035,0.00090035,0.00090035
57,204.488,3.00008,3.36219,2.41973,0,0,0,0,0.08729,6.73438,0.05221,0.000913024,0.000913024,0.000913024
58,207.984,3.23613,3.06269,2.57838,0,0,0,0,0.07456,6.26562,0.04485,0.000925566,0.000925566,0.000925566
59,211.491,2.95459,3.08948,2.51989,0,0,0,0,0.06755,6.25,0.04064,0.000937976,0.000937976,0.000937976
60,214.982,3.11478,3.07929,2.29404,0,0,0,0,0.0612,6.23438,0.0369,0.000950254,0.000950254,0.000950254
61,218.497,3.05474,3.18403,2.36982,0,0,0,0,0.04831,6.24219,0.0294,0.0009624,0.0009624,0.0009624
62,221.978,2.90023,2.81105,2.34434,0,0,0,0,0.04031,6.24219,0.02473,0.000974414,0.000974414,0.000974414
63,225.506,2.97214,3.13845,2.63301,0,0,0,0,0.03434,6.10156,0.02121,0.000986296,0.000986296,0.000986296
64,229.037,3.02889,3.28205,2.46351,0,0,0,0,0.0309,4.92578,0.01923,0.000998046,0.000998046,0.000998046
65,232.65,2.84185,2.9411,2.247,0,0,0,0,0.02863,3.92188,0.01786,0.00100966,0.00100966,0.00100966
66,236.354,2.60365,2.83199,2.4765,0,0,0,0,0.02783,3.89062,0.01736,0.00102115,0.00102115,0.00102115
67,239.89,2.72664,2.71062,2.26378,0,0,0,0,0.02755,3.5332,0.01716,0.0010325,0.0010325,0.0010325
68,243.407,2.75305,2.63625,2.41846,0,0,0,0,0.02714,3.51562,0.01686,0.00104373,0.00104373,0.00104373
69,246.896,2.60045,2.55288,2.20881,0,0,0,0,0.02748,3.70312,0.01701,0.00105482,0.00105482,0.00105482
70,250.384,2.66458,2.53063,2.18291,0,0,0,0,0.02502,3.90234,0.01554,0.00106577,0.00106577,0.00106577
71,253.925,2.5446,2.67328,2.40141,0,0,0,0,0.02025,3.89844,0.01274,0.0010766,0.0010766,0.0010766
72,257.413,2.73741,2.41907,2.16351,0,0,0,0,0.01961,3.9375,0.01233,0.00108729,0.00108729,0.00108729
73,260.895,2.55537,2.45858,2.01112,0,0,0,0,0.02805,5.91406,0.01719,0.00109786,0.00109786,0.00109786
74,264.342,2.37365,2.40389,2.1119,0,0,0,0,0.03414,5.77344,0.02066,0.00110829,0.00110829,0.00110829
75,267.788,2.43167,2.25018,1.94173,0,0,0,0,0.03277,3.92578,0.01988,0.00111858,0.00111858,0.00111858
76,271.218,2.80248,2.61362,2.11866,0,0,0,0,0.03884,3.91406,0.0234,0.00112875,0.00112875,0.00112875
77,274.646,2.782,2.41139,2.05903,0,0,0,0,0.05377,3.89844,0.03185,0.00113878,0.00113878,0.00113878
78,278.064,2.42176,2.39075,2.00831,0,0,0,0,0.14247,3.44141,0.08013,0.00114869,0.00114869,0.00114869
79,281.54,2.54156,2.40629,2.02298,0,0,0,0,0.34549,3.42578,0.18635,0.00115846,0.00115846,0.00115846
80,284.99,2.46226,2.38199,1.95952,0,0,0,0,0.41925,3.46094,0.22428,0.00116809,0.00116809,0.00116809
81,288.437,2.70191,2.52882,2.00014,0,0,0,0,0.3912,3.44141,0.21057,0.0011776,0.0011776,0.0011776
82,291.889,2.39779,2.18614,2.05462,0,0,0,0,0.65604,3.68359,0.34439,0.00118697,0.00118697,0.00118697
83,295.373,2.64808,2.50051,2.212,0,0,0,0,0.5706,3.68164,0.30237,0.00119622,0.00119622,0.00119622
84,298.84,2.63529,2.23726,2.11475,0,0,0,0,0.56341,3.67383,0.29931,0.00120533,0.00120533,0.00120533
85,302.291,2.51363,2.29024,2.06006,0,0,0,0,0.83178,3.83008,0.43395,0.0012143,0.0012143,0.0012143
86,305.719,2.37218,2.23938,1.95963,0,0,0,0,0.37107,3.57422,0.20194,0.00122315,0.00122315,0.00122315
87,309.146,2.41676,2.2569,1.95751,0,0,0,0,0.13054,3.42188,0.07495,0.00123186,0.00123186,0.00123186
88,312.641,2.37494,2.24076,2.09867,0,0,0,0,0.05536,3.25,0.03339,0.00124045,0.00124045,0.00124045
89,316.115,2.29854,2.1842,1.91602,0,0,0,0,0.03302,3.20312,0.02056,0.0012489,0.0012489,0.0012489
90,319.557,2.36462,2.25435,1.9708,0,0,0,0,0.03031,3.1875,0.01896,0.00125721,0.00125721,0.00125721
91,322.986,2.35235,2.05886,1.89288,0,0,0,0,0.05547,3.1875,0.03346,0.0012654,0.0012654,0.0012654
92,326.456,2.29818,2.03428,1.96014,0,0,0,0,0.13699,3.22656,0.07873,0.00127345,0.00127345,0.00127345
93,329.886,2.19133,2.02254,1.70387,0,0,0,0,0.39077,3.36328,0.21301,0.00128138,0.00128138,0.00128138
94,333.379,2.36391,2.11257,1.86586,0,0,0,0,0.95773,3.66992,0.49683,0.00128917,0.00128917,0.00128917
95,336.868,2.32508,2.02103,1.76925,0,0,0,0,1.14628,3.69531,0.58216,0.00129682,0.00129682,0.00129682
96,340.294,2.23276,1.87902,1.76195,0,0,0,0,1.22886,3.74219,0.6144,0.00130435,0.00130435,0.00130435
97,343.784,2.29899,1.90351,1.70761,0,0,0,0,1.0461,3.65039,0.52793,0.00131174,0.00131174,0.00131174
98,347.247,2.20115,2.05469,1.8938,0,0,0,0,0.78333,3.50781,0.40332,0.00131901,0.00131901,0.00131901
99,350.705,2.30237,2.04195,1.84359,0,0,0,0,0.75124,3.48633,0.38647,0.00132614,0.00132614,0.00132614
100,354.174,2.47155,1.9755,1.8586,0,0,0,0,0.94183,3.58789,0.47542,0.00133313,0.00133313,0.00133313
101,357.602,2.18972,1.8605,1.64982,0,0,0,0,1.44951,3.87109,0.68902,0.00134,0.00134,0.00134
102,361.058,2.10508,1.69837,1.63974,0,0,0,0,1.79942,4.05859,0.8212,0.0013334,0.0013334,0.0013334
103,364.527,2.168,1.78058,1.84127,0,0,0,0,2.10626,4.21094,0.9209,0.0013268,0.0013268,0.0013268
104,367.973,2.08053,1.70936,1.68062,0,0,0,0,3.00714,4.71875,1.24588,0.0013202,0.0013202,0.0013202
105,371.395,2.02467,1.8607,1.61054,0,0,0,0,4.68262,5.86719,1.98692,0.0013136,0.0013136,0.0013136
106,374.894,2.2335,1.91661,1.83652,0.00201,0.05,0.0012,0.00024,3.71636,5.19837,2.00388,0.001307,0.001307,0.001307
107,378.35,2.13219,1.71014,1.69516,0.00185,0.05,0.04589,0.03212,2.43421,4.36533,1.89997,0.0013004,0.0013004,0.0013004
108,381.828,1.9039,1.82966,1.75871,0.00173,0.05,0.02333,0.01866,2.4502,4.30299,1.9199,0.0012938,0.0012938,0.0012938
109,385.325,2.02804,1.70251,1.69868,0.00162,0.05,0.02328,0.01629,2.30734,4.16132,1.88385,0.0012872,0.0012872,0.0012872
110,388.771,2.126,1.88859,1.62878,0.00162,0.05,0.04578,0.03662,2.00628,3.86958,1.81198,0.0012806,0.0012806,0.0012806
111,392.226,2.14737,1.74756,1.53491,0.00164,0.05,0.04579,0.03663,2.2749,3.74876,1.73665,0.001274,0.001274,0.001274
112,395.676,1.9748,1.64448,1.47533,0.00372,0.1,0.04086,0.01987,2.5551,3.29456,1.61407,0.0012674,0.0012674,0.0012674
113,399.147,2.0188,1.79688,1.6111,0.00392,0.1,0.04428,0.02501,2.53781,3.2677,1.5904,0.0012608,0.0012608,0.0012608
114,402.567,2.21428,2.02297,1.82647,0.00457,0.1,0.04958,0.02667,2.64842,3.13501,1.55461,0.0012542,0.0012542,0.0012542
115,406.027,2.10073,1.69329,1.65621,0.00542,0.1,0.04997,0.02927,2.66738,3.01429,1.51399,0.0012476,0.0012476,0.0012476
116,409.481,1.97062,1.69155,1.72139,0.00541,0.1,0.07246,0.05415,2.81444,2.91482,1.48975,0.001241,0.001241,0.001241
117,412.992,2.0908,1.78491,1.6776,0.00549,0.1,0.0725,0.05417,2.87943,2.84175,1.43883,0.0012344,0.0012344,0.0012344
118,416.446,2.11818,1.72339,1.49127,0.00604,0.1,0.09775,0.05268,2.75344,2.76919,1.39003,0.0012278,0.0012278,0.0012278
119,419.896,2.0266,1.67167,1.59945,0.00952,0.15,0.11785,0.05802,2.4541,2.7556,1.34231,0.0012212,0.0012212,0.0012212
120,423.352,2.00149,1.54102,1.51312,0.0102,0.15,0.12082,0.06261,2.23388,2.6443,1.28358,0.0012146,0.0012146,0.0012146
121,426.797,1.93883,1.60392,1.57251,0.33231,0.1,0.09824,0.05331,2.33683,2.58049,1.26941,0.001208,0.001208,0.001208
122,430.26,1.94833,1.6066,1.49621,0.6046,0.1,0.13126,0.05497,2.51501,2.39348,1.25575,0.0012014,0.0012014,0.0012014
123,433.766,1.97354,1.5718,1.59112,0.73599,0.1,0.15258,0.07247,2.3814,2.28123,1.23664,0.0011948,0.0011948,0.0011948
124,437.375,2.05793,1.6356,1.57624,0.70593,0.1,0.16472,0.07696,2.3252,2.14562,1.19847,0.0011882,0.0011882,0.0011882
125,440.894,1.96018,1.55381,1.58635,0.70717,0.1243,0.20747,0.08701,2.51042,2.03601,1.18835,0.0011816,0.0011816,0.0011816
126,444.451,2.03571,1.65733,1.55165,0.70069,0.25,0.21997,0.08865,2.56647,1.75458,1.16639,0.001175,0.001175,0.001175
127,447.936,2.12619,1.56908,1.57597,0.63526,0.25,0.21429,0.08871,2.493,1.57938,1.13279,0.0011684,0.0011684,0.0011684
128,451.404,2.00272,1.4893,1.45241,0.67853,0.25,0.21421,0.09402,2.37372,1.64151,1.1079,0.0011618,0.0011618,0.0011618
129,454.895,2.02497,1.5916,1.53266,0.6588,0.25,0.20507,0.0846,2.31637,1.7319,1.0988,0.0011552,0.0011552,0.0011552
130,458.371,1.86616,1.40853,1.4401,0.6834,0.21757,0.19033,0.08206,2.38645,1.986,1.11297,0.0011486,0.0011486,0.0011486
131,461.838,1.95489,1.47622,1.51582,0.53774,0.15,0.15752,0.06998,2.41511,2.14375,1.13808,0.001142,0.001142,0.001142
132,465.324,1.89765,1.36042,1.34269,0.5275,0.15,0.14318,0.05721,2.66224,2.18737,1.17322,0.0011354,0.0011354,0.0011354
133,468.807,1.95299,1.55981,1.56222,0.53614,0.15,0.11822,0.0394,2.81199,2.42219,1.22145,0.0011288,0.0011288,0.0011288
134,472.339,2.05676,1.44946,1.48538,0.83036,0.15,0.15141,0.05284,2.69797,2.59685,1.21875,0.0011222,0.0011222,0.0011222
135,475.865,2.03491,1.49565,1.56184,0.75,0.15,0.14241,0.05943,2.55912,2.51529,1.18966,0.0011156,0.0011156,0.0011156
136,479.356,1.98095,1.47915,1.63139,0.86376,0.15,0.19863,0.05882,2.60141,2.10601,1.12887,0.001109,0.001109,0.001109
137,482.847,1.86229,1.30138,1.33892,0.7113,0.25,0.22162,0.07395,2.43672,1.72187,1.08856,0.0011024,0.0011024,0.0011024
138,486.37,1.80626,1.3807,1.46202,0.66101,0.25,0.22669,0.08449,2.53258,1.55008,1.07299,0.0010958,0.0010958,0.0010958
139,489.868,1.85093,1.37409,1.40973,0.69352,0.25,0.24268,0.09408,2.58266,1.59367,1.06583,0.0010892,0.0010892,0.0010892
140,493.371,1.94336,1.28946,1.38164,0.86639,0.25,0.29044,0.10759,2.49718,1.65972,1.04769,0.0010826,0.0010826,0.0010826
141,496.878,1.82353,1.29283,1.39642,1,0.29494,0.30245,0.09719,2.5552,1.69993,1.05382,0.001076,0.001076,0.001076
142,500.364,1.7879,1.35764,1.41384,1,0.29829,0.30208,0.09298,2.67429,1.78774,1.08711,0.0010694,0.0010694,0.0010694
143,503.863,1.78261,1.31136,1.35042,1,0.2986,0.30871,0.08023,2.71641,1.85513,1.09653,0.0010628,0.0010628,0.0010628
144,507.372,1.86174,1.39817,1.4821,0.55339,0.3,0.25855,0.11301,2.67313,1.86756,1.09555,0.0010562,0.0010562,0.0010562
145,510.882,1.85684,1.33369,1.50775,0.83647,0.25659,0.32375,0.12744,2.46924,1.75799,1.05672,0.0010496,0.0010496,0.0010496
146,514.422,1.7759,1.31298,1.32309,1,0.2937,0.35673,0.14052,2.39054,1.58228,1.02728,0.001043,0.001043,0.001043
147,517.889,1.65655,1.23076,1.34754,1,0.29845,0.35696,0.10754,2.50549,1.5511,1.03075,0.0010364,0.0010364,0.0010364
148,521.347,1.83047,1.36246,1.3659,1,0.29663,0.3286,0.08943,2.5826,1.48454,1.03028,0.0010298,0.0010298,0.0010298
149,524.847,1.88795,1.36196,1.47703,0.95336,0.25,0.29729,0.08773,2.57282,1.46024,1.02003,0.0010232,0.0010232,0.0010232
150,528.75,1.87802,1.2395,1.34725,0.94157,0.25,0.29782,0.08353,2.52399,1.46734,1.00383,0.0010166,0.0010166,0.0010166
151,532.363,1.80941,1.22287,1.41819,0.70976,0.25,0.27519,0.08913,2.61721,1.58394,1.01444,0.00101,0.00101,0.00101
152,535.958,1.74661,1.34409,1.47326,0.80109,0.3,0.3195,0.10788,2.65361,1.63125,1.03287,0.0010034,0.0010034,0.0010034
153,539.523,1.85419,1.37856,1.29782,0.74665,0.3,0.30776,0.09469,2.64951,1.61825,1.04415,0.0009968,0.0009968,0.0009968
154,542.982,1.72497,1.30141,1.37036,0.49862,0.3,0.27253,0.10033,2.63878,1.61388,1.06096,0.0009902,0.0009902,0.0009902
155,546.449,1.898,1.48317,1.43025,0.45828,0.25,0.24751,0.07807,2.76307,1.76216,1.08943,0.0009836,0.0009836,0.0009836
156,549.876,2.11109,1.59992,1.6132,0.50609,0.25,0.25079,0.08219,2.7483,1.81279,1.09563,0.000977,0.000977,0.000977
157,553.31,1.97723,1.44054,1.30371,0.74829,0.3,0.32551,0.11608,2.7146,1.7875,1.07128,0.0009704,0.0009704,0.0009704
158,556.777,1.70439,1.31445,1.38912,0.67123,0.3,0.28687,0.09416,2.66792,1.71001,1.05201,0.0009638,0.0009638,0.0009638
159,560.215,1.8622,1.34933,1.42777,0.60123,0.3,0.29726,0.08923,2.72223,1.67754,1.04978,0.0009572,0.0009572,0.0009572
160,563.671,1.91124,1.28118,1.37149,0.96339,0.3,0.30486,0.10175,2.80754,1.67506,1.06202,0.0009506,0.0009506,0.0009506
161,567.11,1.85642,1.28174,1.34092,0.90599,0.3,0.32149,0.08264,2.81879,1.69296,1.08556,0.000944,0.000944,0.000944
162,570.577,1.81675,1.38999,1.42236,1,0.24946,0.26937,0.07867,2.81706,1.79269,1.10285,0.0009374,0.0009374,0.0009374
163,574.031,2.06444,1.4093,1.44377,0.91577,0.25,0.27048,0.08506,2.70989,1.73287,1.08624,0.0009308,0.0009308,0.0009308
164,577.449,1.83596,1.27965,1.42319,0.94478,0.3,0.31624,0.12162,2.44451,1.52472,1.03098,0.0009242,0.0009242,0.0009242
165,580.883,1.77096,1.23816,1.37372,0.9512,0.3,0.32299,0.1236,2.31347,1.4588,1.01435,0.0009176,0.0009176,0.0009176
166,584.354,2.00182,1.35885,1.39407,0.95112,0.3,0.3244,0.12755,2.35285,1.51213,1.01932,0.000911,0.000911,0.000911
167,587.801,1.69335,1.1935,1.3273,0.95995,0.3,0.34512,0.10881,2.39187,1.62163,1.03198,0.0009044,0.0009044,0.0009044
168,591.239,1.75833,1.24923,1.34868,0.85078,0.28663,0.3279,0.0958,2.45756,1.72395,1.05231,0.0008978,0.0008978,0.0008978
169,594.681,1.74452,1.25536,1.29904,1,0.29596,0.3316,0.09538,2.50222,1.70557,1.05544,0.0008912,0.0008912,0.0008912
170,598.115,1.83232,1.34953,1.4023,0.97126,0.3,0.33552,0.11645,2.37937,1.55338,1.03414,0.0008846,0.0008846,0.0008846
171,601.547,1.76921,1.19272,1.31767,0.95778,0.3,0.33811,0.15085,2.37747,1.58116,1.02571,0.000878,0.000878,0.000878
172,605.018,1.8091,1.27892,1.41631,0.95627,0.3,0.34186,0.12996,2.38007,1.59104,1.01942,0.0008714,0.0008714,0.0008714
173,608.48,1.75404,1.28917,1.32176,0.95942,0.3,0.35094,0.14754,2.35088,1.50149,1.0046,0.0008648,0.0008648,0.0008648
174,611.936,1.74762,1.13587,1.28852,0.96302,0.3,0.36995,0.15715,2.34701,1.44525,0.99415,0.0008582,0.0008582,0.0008582
175,615.377,1.69018,1.13611,1.33597,0.96309,0.3,0.38752,0.17012,2.26914,1.38322,0.98243,0.0008516,0.0008516,0.0008516
176,618.865,1.74519,1.26196,1.48061,0.9551,0.3,0.42822,0.1719,2.26681,1.35205,0.98761,0.000845,0.000845,0.000845
177,622.363,1.62976,1.1883,1.25116,0.93966,0.3,0.41796,0.17241,2.30297,1.38804,0.99303,0.0008384,0.0008384,0.0008384
178,625.866,1.70994,1.16486,1.3423,0.76507,0.3,0.40944,0.17791,2.29694,1.41498,0.99705,0.0008318,0.0008318,0.0008318
179,629.386,1.71854,1.14589,1.29151,0.62743,0.3,0.34404,0.14631,2.48021,1.52934,1.01389,0.0008252,0.0008252,0.0008252
180,632.865,1.66423,1.23758,1.22869,0.65366,0.3,0.3455,0.13307,2.52942,1.49158,1.02363,0.0008186,0.0008186,0.0008186
181,636.363,1.74504,1.21438,1.29481,0.69116,0.3,0.37276,0.15461,2.42401,1.42068,1.005,0.000812,0.000812,0.000812
182,639.859,1.65901,1.14883,1.35766,0.86993,0.33579,0.42773,0.17424,2.33943,1.32556,0.98453,0.0008054,0.0008054,0.0008054
183,643.344,1.63954,1.0806,1.26873,0.89042,0.35,0.4623,0.18271,2.26953,1.29614,0.96956,0.0007988,0.0007988,0.0007988
184,646.865,1.69988,1.10915,1.29538,0.87757,0.35927,0.47896,0.17868,2.2828,1.31184,0.97454,0.0007922,0.0007922,0.0007922
185,650.353,1.66221,1.08275,1.23043,0.88808,0.39707,0.47299,0.17451,2.36181,1.38732,0.98711,0.0007856,0.0007856,0.0007856
186,653.859,1.76582,1.16079,1.4346,1,0.38993,0.46816,0.15606,2.42125,1.48069,1.00488,0.000779,0.000779,0.000779
187,657.366,1.86666,1.25401,1.23849,1,0.39739,0.46839,0.16181,2.37596,1.51302,1.00359,0.0007724,0.0007724,0.0007724
188,660.873,1.75023,1.23063,1.30963,0.88191,0.4,0.48638,0.16283,2.30082,1.47913,0.9932,0.0007658,0.0007658,0.0007658
189,664.381,1.82181,1.27324,1.37898,0.74865,0.4,0.44344,0.14768,2.29739,1.40236,0.97965,0.0007592,0.0007592,0.0007592
190,667.879,1.66223,1.10969,1.29481,0.58369,0.3,0.33828,0.12255,2.37259,1.34399,0.9745,0.0007526,0.0007526,0.0007526
191,671.35,1.73174,1.24668,1.36131,0.78067,0.4,0.40463,0.14294,2.30391,1.29383,0.96626,0.000746,0.000746,0.000746
192,674.824,1.70951,1.10355,1.21384,0.65988,0.4,0.40763,0.16867,2.21179,1.32951,0.95948,0.0007394,0.0007394,0.0007394
193,678.298,1.55206,1.12148,1.25906,0.61015,0.4,0.41607,0.1574,2.14157,1.33241,0.96857,0.0007328,0.0007328,0.0007328
194,681.752,1.5743,1.09957,1.23117,0.73464,0.4,0.43841,0.16673,2.17769,1.36179,0.96445,0.0007262,0.0007262,0.0007262
195,684.005,1.72949,1.19638,1.32497,0.72901,0.4,0.43503,0.16296,2.17323,1.35761,0.95744,0.0007196,0.0007196,0.0007196
196,685.394,1.57339,1.2564,1.25825,0.97514,0.4,0.45847,0.17529,2.06558,1.29179,0.93879,0.000713,0.000713,0.000713
197,686.757,1.62337,1.16305,1.26352,0.97892,0.4,0.45381,0.18168,2.01125,1.29907,0.93627,0.0007064,0.0007064,0.0007064
198,688.045,1.64636,1.12629,1.29491,0.98237,0.4,0.4432,0.17857,2.10147,1.28026,0.94162,0.0006998,0.0006998,0.0006998
199,689.312,1.53464,1.09015,1.2569,0.9788,0.4,0.44235,0.16927,2.24974,1.2897,0.95801,0.0006932,0.0006932,0.0006932
200,690.579,1.6019,1.09935,1.26018,1,0.39966,0.44405,0.17034,2.31297,1.32343,0.96983,0.0006866,0.0006866,0.0006866
201,691.853,1.60508,1.11486,1.28857,0.87142,0.4,0.433,0.16653,2.36169,1.33979,0.97582,0.00068,0.00068,0.00068
202,693.106,1.56281,1.23902,1.30502,0.95809,0.4,0.45486,0.15145,2.31628,1.29953,0.9698,0.0006734,0.0006734,0.0006734
203,694.387,1.58876,1.07251,1.22088,0.93958,0.4,0.46421,0.15427,2.19745,1.23237,0.96821,0.0006668,0.0006668,0.0006668
204,695.719,1.6131,1.06532,1.27133,0.95886,0.4,0.47204,0.17297,2.17222,1.22415,0.97348,0.0006602,0.0006602,0.0006602
205,696.973,1.63953,1.07276,1.27312,0.89393,0.4,0.51805,0.18607,2.12663,1.25965,0.97386,0.0006536,0.0006536,0.0006536
