epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
72,133.452,2.57499,2.30338,2.07234,0,0,0,0,0.13159,3.95312,0.07533,0.00108729,0.00108729,0.00108729
73,134.868,2.41441,2.36253,1.91159,0,0,0,0,0.2022,3.99609,0.11343,0.00109786,0.00109786,0.00109786
74,136.292,2.36766,2.38524,2.04631,0,0,0,0,0.30628,4.0625,0.16868,0.00110829,0.00110829,0.00110829
75,137.707,2.27135,2.1488,1.85753,0,0,0,0,0.3527,4.08594,0.19335,0.00111858,0.00111858,0.00111858
76,139.116,2.5708,2.55132,2.01707,0,0,0,0,0.29124,4.04688,0.16126,0.00112875,0.00112875,0.00112875
77,140.521,2.62818,2.28316,1.98855,0,0,0,0,0.23151,4.01172,0.12972,0.00113878,0.00113878,0.00113878
78,141.919,2.33415,2.17816,1.92252,0,0,0,0,0.21823,4.00781,0.12281,0.00114869,0.00114869,0.00114869
79,143.399,2.36966,2.16333,1.91281,0,0,0,0,0.20388,4,0.11571,0.00115846,0.00115846,0.00115846
80,144.776,2.40764,2.05753,1.90857,0,0,0,0,0.15924,3.98047,0.09202,0.00116809,0.00116809,0.00116809
81,146.22,2.38561,2.22045,1.90291,0,0,0,0,0.19066,3.98438,0.10973,0.0011776,0.0011776,0.0011776
82,147.613,2.29558,2.0628,1.95337,0,0,0,0,0.24713,3.98828,0.14106,0.00118697,0.00118697,0.00118697
83,149.05,2.36773,2.16889,2.01957,0,0,0,0,0.29315,3.75781,0.16697,0.00119622,0.00119622,0.00119622
84,150.466,2.30282,2.10655,1.98224,0,0,0,0,0.20937,3.27344,0.12131,0.00120533,0.00120533,0.00120533
85,151.902,2.40113,2.24553,2.0057,0,0,0,0,0.17481,3.23438,0.10223,0.0012143,0.0012143,0.0012143
86,153.315,2.28735,2.00645,1.84477,0,0,0,0,0.20487,3.25391,0.11885,0.00122315,0.00122315,0.00122315
87,154.724,2.26704,1.93301,1.82743,0,0,0,0,0.28553,3.27734,0.16382,0.00123186,0.00123186,0.00123186
88,156.197,2.3043,2.12229,1.92894,0,0,0,0,0.3278,3.29297,0.18741,0.00124045,0.00124045,0.00124045
89,157.716,2.14446,1.96656,1.75768,0,0,0,0,0.40264,3.32031,0.22881,0.0012489,0.0012489,0.0012489
90,159.111,2.18784,2.04559,1.79227,0,0,0,0,0.46292,3.34961,0.2618,0.00125721,0.00125721,0.00125721
91,160.531,2.13806,1.9658,1.82522,0,0,0,0,0.43639,3.32031,0.24592,0.0012654,0.0012654,0.0012654
92,161.9,2.16982,1.95886,1.8543,0,0,0,0,0.3427,3.25195,0.19411,0.00127345,0.00127345,0.00127345
93,163.322,2.18089,1.94478,1.60178,0,0,0,0,0.3499,3.25586,0.19734,0.00128138,0.00128138,0.00128138
94,164.738,2.11047,1.99941,1.72475,0,0,0,0,0.36036,3.26562,0.2025,0.00128917,0.00128917,0.00128917
95,166.147,2.32089,1.90725,1.70881,0,0,0,0,0.39472,3.2793,0.22012,0.00129682,0.00129682,0.00129682
96,167.548,2.32727,1.90704,1.69682,0,0,0,0,0.51195,3.34961,0.28085,0.00130435,0.00130435,0.00130435
97,168.98,2.23222,1.93662,1.6478,0,0,0,0,0.48619,3.33789,0.2654,0.00131174,0.00131174,0.00131174
98,170.454,2.13017,2.0014,1.80742,0,0,0,0,0.35389,3.26562,0.19553,0.00131901,0.00131901,0.00131901
99,171.874,2.22624,1.77591,1.70951,0,0,0,0,0.4969,3.3457,0.26814,0.00132614,0.00132614,0.00132614
100,173.342,2.31931,1.85243,1.77491,0,0,0,0,0.94973,3.58789,0.48492,0.00133313,0.00133313,0.00133313
101,174.739,2.1646,1.70519,1.55388,0,0,0,0,1.6383,3.99023,0.75755,0.00134,0.00134,0.00134
102,176.048,1.9683,1.60825,1.52954,0,0,0,0,2.30799,4.40625,0.94617,0.0013334,0.0013334,0.0013334
103,177.418,2.05407,1.6119,1.72841,0.0021,0.05,0.00117,0.00035,3.13778,5.58984,1.73296,0.0013268,0.0013268,0.0013268
104,178.784,2.13009,1.74307,1.64844,0.00208,0.05,0.046,0.0278,2.1438,4.81519,1.77213,0.0013202,0.0013202,0.0013202
105,180.067,2.21424,1.8059,1.65302,0.002,0.05,0.04596,0.01079,3.13435,4.3803,1.72546,0.0013136,0.0013136,0.0013136
106,181.394,2.32122,2.05221,1.84185,0.00196,0.05,0.04594,0.01078,3.34115,4.2702,1.72524,0.001307,0.001307,0.001307
107,182.717,2.11012,1.86057,1.64897,0.00202,0.05,0.04597,0.02018,3.0361,4.40967,1.72695,0.0013004,0.0013004,0.0013004
108,183.98,1.97241,1.9041,1.70341,0.0021,0.05,0.04601,0.0277,2.75959,4.12413,1.70384,0.0012938,0.0012938,0.0012938
109,185.248,1.99142,1.75428,1.70289,0.00215,0.05,0.00145,0.00072,3.51389,5.09311,1.85837,0.0012872,0.0012872,0.0012872
110,186.495,2.18364,1.6883,1.62088,0.00216,0.05,0.00121,0.00024,3.37418,5.20533,1.83557,0.0012806,0.0012806,0.0012806
111,187.783,2.30616,1.86196,1.53622,0.00216,0.05,0.0016,0.00068,3.02339,4.63222,1.76255,0.001274,0.001274,0.001274
112,189.028,2.13704,1.72233,1.5067,0.004,0.1,0.04718,0.00991,3.0846,4.1843,1.58535,0.0012674,0.0012674,0.0012674
113,190.297,2.10264,1.73209,1.60415,0.00391,0.1,0.08011,0.01799,2.84428,3.06736,1.39679,0.0012608,0.0012608,0.0012608
114,191.585,2.33462,1.85012,1.81867,0.39929,0.05,0.07171,0.03336,2.50433,2.68682,1.26742,0.0012542,0.0012542,0.0012542
115,192.833,2.09598,1.64266,1.58634,0.53534,0.05,0.06762,0.03348,2.45618,2.44249,1.19958,0.0012476,0.0012476,0.0012476
116,194.078,2.06958,1.63881,1.67621,0.49707,0.09912,0.07378,0.02776,2.43657,2.38904,1.19442,0.001241,0.001241,0.001241
117,195.357,2.07698,1.78232,1.6303,0.4634,0.08902,0.0888,0.03714,2.42246,2.32688,1.19529,0.0012344,0.0012344,0.0012344
118,196.631,2.22558,1.75215,1.49745,0.44527,0.08358,0.10004,0.04678,2.37391,2.16916,1.1605,0.0012278,0.0012278,0.0012278
119,197.911,2.14593,1.77704,1.63672,0.53269,0.1,0.13764,0.05999,2.42447,2.25665,1.17192,0.0012212,0.0012212,0.0012212
120,199.169,2.05838,1.53041,1.49709,0.71078,0.1,0.14719,0.05834,2.35446,2.26593,1.17181,0.0012146,0.0012146,0.0012146
121,200.413,1.97344,1.56605,1.56411,0.77437,0.1,0.12096,0.05707,2.39207,2.23997,1.18235,0.001208,0.001208,0.001208
122,201.704,1.91049,1.48278,1.47558,0.65237,0.1,0.16927,0.06924,2.24783,2.10364,1.15747,0.0012014,0.0012014,0.0012014
123,202.955,1.94596,1.46618,1.55911,0.67275,0.1,0.1694,0.07995,2.20414,1.9774,1.14567,0.0011948,0.0011948,0.0011948
124,204.226,1.92515,1.62625,1.49669,0.32111,0.1,0.16228,0.07033,2.22236,1.86828,1.10347,0.0011882,0.0011882,0.0011882
125,205.488,2.01315,1.57337,1.54278,0.45907,0.17135,0.14676,0.06588,2.21596,1.71652,1.07486,0.0011816,0.0011816,0.0011816
126,206.726,1.98658,1.55053,1.51575,0.54819,0.2,0.15557,0.07231,2.21721,1.58561,1.08923,0.001175,0.001175,0.001175
127,207.965,2.01919,1.46349,1.5321,0.83192,0.24788,0.22275,0.07966,2.34532,1.62911,1.11605,0.0011684,0.0011684,0.0011684
128,209.234,1.90284,1.39796,1.43144,0.65307,0.1898,0.20005,0.07925,2.35499,1.73097,1.11366,0.0011618,0.0011618,0.0011618
129,210.591,1.95117,1.55517,1.48686,0.68334,0.21751,0.20678,0.08979,2.34635,1.69721,1.08789,0.0011552,0.0011552,0.0011552
130,211.848,1.86668,1.3963,1.40857,0.88704,0.25,0.24779,0.09404,2.49322,1.68272,1.09244,0.0011486,0.0011486,0.0011486
131,213.127,1.90242,1.4125,1.48243,0.73642,0.2,0.17728,0.08237,2.48476,1.7164,1.09485,0.001142,0.001142,0.001142
132,214.394,1.87299,1.31177,1.34281,0.52341,0.2,0.16382,0.07769,2.43125,1.80258,1.09897,0.0011354,0.0011354,0.0011354
133,215.647,1.94759,1.45253,1.54971,0.64812,0.2,0.16361,0.05692,2.68193,2.02924,1.14259,0.0011288,0.0011288,0.0011288
134,216.878,2.05314,1.40796,1.47788,0.66164,0.19623,0.16764,0.04351,2.8112,2.09873,1.16276,0.0011222,0.0011222,0.0011222
135,218.128,2.03844,1.52014,1.58928,0.63629,0.2,0.19125,0.06566,2.73505,2.15059,1.12597,0.0011156,0.0011156,0.0011156
136,219.389,2.03002,1.44979,1.67692,0.55334,0.2,0.23333,0.10285,2.50205,2.03771,1.06805,0.001109,0.001109,0.001109
137,220.773,1.81181,1.31239,1.30347,0.73466,0.25,0.27967,0.13066,2.26272,1.78386,1.06024,0.0011024,0.0011024,0.0011024
138,222.143,1.7336,1.37153,1.42981,0.92621,0.25,0.30893,0.14051,2.34145,1.73395,1.07291,0.0010958,0.0010958,0.0010958
139,223.513,1.87334,1.33858,1.36917,0.91702,0.25,0.3056,0.12922,2.40598,1.62534,1.0801,0.0010892,0.0010892,0.0010892
140,224.898,1.89231,1.29017,1.3162,0.93319,0.25,0.32999,0.12473,2.41104,1.52065,1.05982,0.0010826,0.0010826,0.0010826
141,226.253,1.76002,1.33341,1.36751,0.61741,0.32394,0.34823,0.12834,2.53982,1.48716,1.0915,0.001076,0.001076,0.001076
142,227.596,1.82046,1.46301,1.42314,0.8214,0.25,0.34021,0.11528,2.62987,1.57283,1.10196,0.0010694,0.0010694,0.0010694
143,228.902,1.69021,1.29341,1.3152,0.59932,0.3,0.31373,0.11065,2.60448,1.69959,1.11017,0.0010628,0.0010628,0.0010628
144,230.201,1.76926,1.36477,1.4352,1,0.28769,0.32823,0.13327,2.47944,1.85098,1.08044,0.0010562,0.0010562,0.0010562
145,231.507,1.76258,1.36271,1.43863,0.72772,0.26881,0.30272,0.12389,2.48057,1.8899,1.06382,0.0010496,0.0010496,0.0010496
146,232.776,1.89627,1.29324,1.34911,0.83906,0.26203,0.3148,0.12094,2.55398,1.83043,1.0655,0.001043,0.001043,0.001043
147,234.04,1.70212,1.19077,1.34071,1,0.29601,0.36227,0.13985,2.47535,1.65994,1.0452,0.0010364,0.0010364,0.0010364
148,235.33,1.78464,1.25611,1.35119,0.75,0.3,0.35417,0.14935,2.45224,1.61652,1.04192,0.0010298,0.0010298,0.0010298
149,236.62,1.77871,1.27271,1.41862,0.94067,0.25,0.35074,0.14501,2.42166,1.64294,1.03395,0.0010232,0.0010232,0.0010232
150,237.887,1.85316,1.26258,1.31093,0.90871,0.25,0.37397,0.14805,2.38203,1.63499,1.02527,0.0010166,0.0010166,0.0010166
151,239.158,1.77645,1.24044,1.40823,0.65529,0.3,0.36086,0.14144,2.30154,1.58397,1.0182,0.00101,0.00101,0.00101
152,240.424,1.73336,1.34113,1.47869,0.70735,0.3,0.39964,0.14455,2.41763,1.58836,1.03175,0.0010034,0.0010034,0.0010034
153,241.67,1.93257,1.30824,1.31303,0.80556,0.3,0.40779,0.13061,2.40386,1.50846,1.02258,0.0009968,0.0009968,0.0009968
154,242.919,1.67806,1.24888,1.35082,0.76763,0.3,0.34161,0.09429,2.46976,1.58626,1.02157,0.0009902,0.0009902,0.0009902
155,244.173,1.86101,1.32617,1.42943,0.44967,0.3,0.27839,0.10629,2.50149,1.65572,1.01818,0.0009836,0.0009836,0.0009836
156,245.434,1.93262,1.50875,1.54511,0.42576,0.3,0.27672,0.11357,2.46951,1.5753,1.01772,0.000977,0.000977,0.000977
157,246.705,1.87341,1.30919,1.29545,0.81205,0.3,0.34993,0.12923,2.22908,1.50937,1.00043,0.0009704,0.0009704,0.0009704
158,247.975,1.6849,1.29977,1.39509,0.79442,0.3,0.37535,0.13099,2.44841,1.43937,1.01929,0.0009638,0.0009638,0.0009638
159,249.229,1.85118,1.31275,1.44636,0.85247,0.3,0.33029,0.10768,2.61816,1.54759,1.03907,0.0009572,0.0009572,0.0009572
160,250.493,1.73578,1.22209,1.32374,0.91902,0.3,0.32619,0.1093,2.62102,1.70608,1.05137,0.0009506,0.0009506,0.0009506
161,251.754,1.78229,1.27228,1.33384,0.67076,0.3,0.37628,0.13145,2.52927,1.78859,1.04064,0.000944,0.000944,0.000944
162,252.998,1.83359,1.3632,1.42964,0.79793,0.3,0.40029,0.1283,2.46281,1.72455,1.03305,0.0009374,0.0009374,0.0009374
163,254.233,1.85783,1.2664,1.36134,0.77248,0.34047,0.39642,0.1259,2.4267,1.61571,1.03199,0.0009308,0.0009308,0.0009308
164,255.509,1.74121,1.2222,1.39002,0.60556,0.35,0.40243,0.12728,2.46868,1.53278,1.02965,0.0009242,0.0009242,0.0009242
165,256.779,1.83415,1.28465,1.37576,0.54801,0.35,0.41497,0.11631,2.61884,1.5482,1.04655,0.0009176,0.0009176,0.0009176
166,258.023,1.87075,1.33825,1.34474,0.44683,0.35,0.39434,0.08253,2.6759,1.62724,1.05303,0.000911,0.000911,0.000911
167,259.313,1.73903,1.22208,1.34175,0.53349,0.40027,0.40786,0.09798,2.58628,1.63991,1.04089,0.0009044,0.0009044,0.0009044
168,260.569,1.72526,1.22641,1.34389,0.66337,0.45,0.4833,0.14148,2.43026,1.51099,1.01604,0.0008978,0.0008978,0.0008978
169,261.822,1.7527,1.2885,1.32225,0.71693,0.4,0.39047,0.14072,2.4037,1.3905,1.01629,0.0008912,0.0008912,0.0008912
170,263.086,1.83958,1.31158,1.39167,0.6303,0.4,0.38976,0.13772,2.46647,1.34916,1.02509,0.0008846,0.0008846,0.0008846
171,264.353,1.84567,1.23568,1.32377,0.80908,0.42497,0.45412,0.16119,2.34365,1.33375,1.01054,0.000878,0.000878,0.000878
172,265.606,1.88522,1.29731,1.43368,0.73967,0.5,0.51608,0.18097,2.35918,1.40373,1.00074,0.0008714,0.0008714,0.0008714
173,266.901,1.70927,1.32246,1.30431,0.65936,0.38794,0.48405,0.14479,2.61268,1.49839,1.01403,0.0008648,0.0008648,0.0008648
174,268.16,1.74253,1.17992,1.29118,0.54964,0.36695,0.43585,0.12719,2.65762,1.53904,1.02949,0.0008582,0.0008582,0.0008582
175,269.397,1.90767,1.24316,1.40874,0.62272,0.35,0.41731,0.13015,2.54748,1.52754,1.02132,0.0008516,0.0008516,0.0008516
176,270.681,1.7985,1.30063,1.50491,0.56507,0.3,0.37651,0.17395,2.31755,1.42556,0.99883,0.000845,0.000845,0.000845
177,271.93,1.68061,1.19017,1.28058,1,0.34243,0.41886,0.20579,2.19304,1.39709,1.00392,0.0008384,0.0008384,0.0008384
178,273.203,1.74915,1.16289,1.34984,0.86475,0.32129,0.40685,0.19269,2.22456,1.5337,1.01655,0.0008318,0.0008318,0.0008318
179,274.459,1.80429,1.16029,1.30144,0.76042,0.31875,0.4222,0.15948,2.404,1.73835,1.04348,0.0008252,0.0008252,0.0008252
180,275.723,1.55365,1.08957,1.22921,0.80009,0.35,0.43598,0.16016,2.44082,1.73078,1.05458,0.0008186,0.0008186,0.0008186
181,276.969,1.60457,1.07392,1.25541,0.73181,0.35,0.46253,0.17666,2.37961,1.5307,1.02964,0.000812,0.000812,0.000812
182,278.226,1.65969,1.10418,1.35621,0.81476,0.35,0.44572,0.19625,2.33684,1.37546,1.02105,0.0008054,0.0008054,0.0008054
183,279.499,1.63247,1.08615,1.26871,0.86491,0.5,0.50523,0.20353,2.31232,1.32988,1.0126,0.0007988,0.0007988,0.0007988
184,280.755,1.52998,1.05937,1.28615,0.81654,0.5,0.521,0.19879,2.34082,1.31284,1.01631,0.0007922,0.0007922,0.0007922
185,282.039,1.53515,1.09775,1.20777,0.91425,0.5,0.5348,0.20386,2.34706,1.33168,1.01431,0.0007856,0.0007856,0.0007856
186,283.31,1.68008,1.14762,1.40485,0.98578,0.5,0.53678,0.19094,2.36077,1.32307,1.0133,0.000779,0.000779,0.000779
187,284.554,1.72691,1.18213,1.20686,0.80414,0.45,0.51005,0.18651,2.31245,1.25518,1.0021,0.0007724,0.0007724,0.0007724
188,285.843,1.49035,1.06678,1.27597,0.48737,0.35,0.30569,0.16355,2.30681,1.21703,0.99668,0.0007658,0.0007658,0.0007658
189,287.101,1.58625,1.11027,1.30664,0.82366,0.46809,0.48726,0.18512,2.33039,1.19648,0.98851,0.0007592,0.0007592,0.0007592
190,288.377,1.54981,1.04982,1.28791,0.70873,0.45,0.47439,0.19083,2.29363,1.23247,0.98566,0.0007526,0.0007526,0.0007526
191,289.63,1.6119,1.16805,1.33206,0.82011,0.4,0.45097,0.16639,2.35996,1.37588,0.99148,0.000746,0.000746,0.000746
192,290.89,1.61451,1.09479,1.19298,0.87036,0.4,0.44087,0.16349,2.3782,1.39323,0.99108,0.0007394,0.0007394,0.0007394
193,292.139,1.53254,1.07177,1.23378,0.8708,0.4,0.40756,0.16316,2.34986,1.30053,0.97963,0.0007328,0.0007328,0.0007328
194,293.39,1.45886,1.03291,1.20698,0.80615,0.35,0.36233,0.15453,2.43392,1.18498,0.99449,0.0007262,0.0007262,0.0007262
195,294.652,1.70437,1.10934,1.29373,0.67349,0.35,0.35498,0.1477,2.52339,1.20981,1.02375,0.0007196,0.0007196,0.0007196
196,295.911,1.72217,1.14372,1.2438,0.61204,0.35,0.34055,0.14746,2.49889,1.25469,1.02638,0.000713,0.000713,0.000713
197,297.161,1.5692,1.06329,1.2337,0.7934,0.4,0.3895,0.12732,2.50933,1.28506,1.02241,0.0007064,0.0007064,0.0007064
198,298.436,1.60436,1.08367,1.28954,0.72603,0.39772,0.37784,0.12281,2.61587,1.3819,1.01637,0.0006998,0.0006998,0.0006998
199,299.688,1.6242,1.06418,1.26715,0.74926,0.44838,0.43711,0.12866,2.62169,1.47804,1.01728,0.0006932,0.0006932,0.0006932
200,300.945,1.57095,1.10424,1.24352,0.67579,0.4,0.46663,0.15078,2.47094,1.40162,1.00894,0.0006866,0.0006866,0.0006866
201,302.203,1.64574,1.03643,1.28602,0.76643,0.45,0.51108,0.15455,2.32508,1.30573,0.98851,0.00068,0.00068,0.00068
202,303.498,1.64682,1.17766,1.29587,0.83639,0.45,0.51441,0.18792,2.30924,1.24722,0.97895,0.0006734,0.0006734,0.0006734
203,304.748,1.59155,1.05726,1.19961,1,0.49446,0.53788,0.20697,2.29138,1.22975,0.98354,0.0006668,0.0006668,0.0006668
204,306.021,1.46755,1.00424,1.2172,0.92556,0.5,0.54382,0.19494,2.30429,1.21242,0.9937,0.0006602,0.0006602,0.0006602
