fotograma,tipo_objeto,confianza,identificador_tracking,x1,y1,x2,y2,matrícula_en_su_caso,confianza_matricula,mx1,my1,mx2,my2,texto_matricula
205.0,car,0,15,274,535,449,663,,0.0,0,0,0,0,
205.0,car,0,17,402,514,482,583,,0.0,0,0,0,0,
206.0,car,0,11,750,621,1911,1073,,0.0,0,0,0,0,
206.0,car,0,14,706,567,963,713,,0.0,0,0,0,0,
206.0,car,0,15,276,535,453,664,,0.0,0,0,0,0,
206.0,car,0,17,402,513,483,584,,0.0,0,0,0,0,
207.0,car,0,11,772,624,1920,1073,,0.0,0,0,0,0,
207.0,car,0,14,706,567,962,719,,0.0,0,0,0,0,
207.0,car,0,15,276,535,456,665,,0.0,0,0,0,0,
207.0,car,0,17,401,513,483,584,,0.0,0,0,0,0,
208.0,car,0,11,796,633,1920,1071,,0.0,0,0,0,0,
208.0,car,0,14,707,567,961,731,,0.0,0,0,0,0,
208.0,car,0,15,277,536,458,666,,0.0,0,0,0,0,
208.0,car,0,17,402,513,483,585,,0.0,0,0,0,0,
209.0,car,0,11,820,642,1920,1071,,0.0,0,0,0,0,
209.0,car,0,14,707,567,962,739,,0.0,0,0,0,0,
209.0,car,0,15,277,535,461,667,,0.0,0,0,0,0,
209.0,car,0,17,403,514,483,585,,0.0,0,0,0,0,
209.0,car,0,16,949,556,1375,663,,0.0,0,0,0,0,
210.0,car,0,11,849,646,1920,1070,,0.0,0,0,0,0,
210.0,car,0,14,707,566,962,743,,0.0,0,0,0,0,
210.0,car,0,15,278,535,464,667,,0.0,0,0,0,0,
210.0,car,0,17,387,512,484,586,,0.0,0,0,0,0,
210.0,car,0,16,947,557,1368,669,,0.0,0,0,0,0,
211.0,car,0,11,881,650,1920,1072,,0.0,0,0,0,0,
211.0,car,0,14,707,566,963,745,,0.0,0,0,0,0,
211.0,car,0,15,279,536,465,667,,0.0,0,0,0,0,
211.0,car,0,17,390,509,482,588,,0.0,0,0,0,0,
211.0,car,0,16,943,558,1371,703,,0.0,0,0,0,0,
212.0,car,0,11,916,653,1920,1072,,0.0,0,0,0,0,
212.0,car,0,14,706,566,964,746,,0.0,0,0,0,0,
212.0,car,0,15,278,536,468,668,,0.0,0,0,0,0,
212.0,car,0,17,364,511,483,588,,0.0,0,0,0,0,
212.0,car,0,16,944,557,1374,743,,0.0,0,0,0,0,
213.0,car,0,11,952,660,1920,1073,,0.0,0,0,0,0,
213.0,car,0,14,706,566,964,745,,0.0,0,0,0,0,
213.0,car,0,15,279,536,471,669,,0.0,0,0,0,0,
213.0,car,0,17,350,512,484,588,,0.0,0,0,0,0,
213.0,car,0,16,945,557,1392,764,,0.0,0,0,0,0,
214.0,car,0,11,988,665,1920,1074,,0.0,0,0,0,0,
214.0,car,0,14,707,566,964,744,,0.0,0,0,0,0,
214.0,car,0,15,280,535,475,670,,0.0,0,0,0,0,
214.0,car,0,16,946,557,1397,774,,0.0,0,0,0,0,
215.0,car,0,11,1033,669,1920,1075,,0.0,0,0,0,0,
215.0,car,0,14,707,565,964,744,,0.0,0,0,0,0,
215.0,car,0,15,283,534,478,672,,0.0,0,0,0,0,
215.0,car,0,16,946,559,1397,782,,0.0,0,0,0,0,
216.0,car,0,11,1082,671,1920,1074,,0.0,0,0,0,0,
216.0,car,0,14,707,565,964,743,,0.0,0,0,0,0,
216.0,car,0,15,283,534,481,674,,0.0,0,0,0,0,
216.0,car,0,16,946,559,1416,792,,0.0,0,0,0,0,
217.0,car,0,11,1135,679,1920,1073,,0.0,0,0,0,0,
217.0,car,0,14,707,565,964,743,,0.0,0,0,0,0,
217.0,car,0,15,282,534,483,677,,0.0,0,0,0,0,
217.0,car,0,16,946,560,1424,817,,0.0,0,0,0,0,
218.0,car,0,11,1193,693,1920,1073,,0.0,0,0,0,0,
218.0,car,0,14,707,564,964,743,,0.0,0,0,0,0,
218.0,car,0,15,287,534,486,678,,0.0,0,0,0,0,
218.0,car,0,16,946,560,1441,833,,0.0,0,0,0,0,
219.0,car,0,11,1254,698,1920,1072,,0.0,0,0,0,0,
219.0,car,0,14,707,563,964,742,,0.0,0,0,0,0,
219.0,car,0,15,291,534,490,678,,0.0,0,0,0,0,
219.0,car,0,16,946,560,1456,844,598,0.942920155470359,433,60,473,82,598
220.0,car,0,11,1324,706,1920,1072,,0.0,0,0,0,0,
220.0,car,0,14,707,563,964,742,,0.0,0,0,0,0,
220.0,car,0,15,293,534,494,679,,0.0,0,0,0,0,
220.0,car,0,16,947,559,1471,844,5983002,0.11576527465843266,434,59,507,81,5983002
221.0,car,0,11,1413,714,1920,1073,,0.0,0,0,0,0,
221.0,car,0,14,707,563,964,742,,0.0,0,0,0,0,
221.0,car,0,15,295,534,498,680,,0.0,0,0,0,0,
221.0,car,0,16,947,558,1479,844,1612,0.20561067759990692,471,59,504,79,1612
222.0,car,0,11,1514,728,1920,1071,,0.0,0,0,0,0,
222.0,car,0,14,707,562,964,741,,0.0,0,0,0,0,
222.0,car,0,15,297,534,502,681,,0.0,0,0,0,0,
222.0,car,0,16,947,556,1481,843,5983GXZ,0.5255223922915356,432,60,505,82,5983GXZ
223.0,car,0,11,1630,761,1920,1071,,0.0,0,0,0,0,
223.0,car,0,14,707,562,964,740,,0.0,0,0,0,0,
223.0,car,0,15,299,533,505,683,,0.0,0,0,0,0,
223.0,car,0,16,947,556,1481,841,59836Z,0.523416957795529,431,62,504,84,59836Z
224.0,car,0,14,708,561,964,739,,0.0,0,0,0,0,
224.0,car,0,15,299,532,508,684,9751,0.8155829310417175,104,25,153,41,9751
224.0,car,0,16,947,555,1480,839,598502,0.45604974662992637,437,62,504,85,598502
225.0,car,0,14,707,561,963,739,,0.0,0,0,0,0,
225.0,car,0,15,301,533,511,685,,0.0,0,0,0,0,
225.0,car,0,16,946,555,1482,839,5980Z,0.6452776309562133,438,62,505,85,5980Z
226.0,car,0,14,707,561,963,739,,0.0,0,0,0,0,
226.0,car,0,15,303,532,515,688,9751,0.9633482098579407,107,27,157,43,9751
226.0,car,0,16,946,556,1482,838,5980Z,0.6110643913943455,438,62,505,85,5980Z
227.0,car,0,14,707,561,964,739,,0.0,0,0,0,0,
227.0,car,0,15,304,532,520,691,,0.0,0,0,0,0,
227.0,car,0,16,947,555,1483,837,598302,0.43979567334536457,435,62,504,85,598302
228.0,car,0,14,708,560,964,738,,0.0,0,0,0,0,
228.0,car,0,15,305,531,524,695,9751KVE,0.6492424233743067,110,28,162,44,9751KVE
228.0,car,0,16,947,555,1482,837,5983,0.614711344242096,438,61,505,84,5983
229.0,car,0,14,707,560,964,738,,0.0,0,0,0,0,
229.0,car,0,15,307,531,527,696,1975UHV,0.17687695129853553,112,29,164,46,1975UHV
229.0,car,0,16,947,555,1482,836,598362,0.3422261796532905,436,62,504,85,598362
230.0,car,0,14,707,560,965,738,,0.0,0,0,0,0,
230.0,car,0,15,308,530,530,697,1975V,0.23948754139377335,114,31,166,48,1975V
230.0,car,0,16,947,555,1480,835,98362,0.6517427979570302,435,63,504,85,98362
231.0,car,0,14,707,560,964,738,,0.0,0,0,0,0,
231.0,car,0,15,313,528,535,699,7951,0.23070406913757324,111,32,166,49,7951
231.0,car,0,16,946,554,1478,835,59836XZ,0.6876683111339288,436,64,505,86,59836XZ
232.0,car,0,14,707,560,964,737,,0.0,0,0,0,0,
232.0,car,0,15,314,528,538,700,,0.0,0,0,0,0,
232.0,car,0,16,946,554,1479,834,5963GXZ,0.20252511961205688,436,63,504,85,5963GXZ
233.0,car,0,14,707,560,963,736,,0.0,0,0,0,0,
233.0,car,0,15,315,528,545,702,I9751E,0.11918456467083166,116,32,172,50,I9751E
233.0,car,0,16,946,553,1478,833,59636XZ,0.8498956906580601,436,63,506,85,59636XZ
233.0,car,0,18,278,535,359,629,,0.0,0,0,0,0,
234.0,car,0,14,708,559,962,735,,0.0,0,0,0,0,
234.0,car,0,15,317,527,550,703,9751,0.9901372194290161,117,33,174,51,9751
234.0,car,0,16,946,553,1477,833,596362,0.7366604658080625,436,62,504,85,596362
234.0,car,0,18,278,534,358,628,,0.0,0,0,0,0,
235.0,car,0,14,708,558,962,734,,0.0,0,0,0,0,
235.0,car,0,15,318,527,554,705,0975UHVE,0.4104324892792443,119,33,177,51,0975UHVE
235.0,car,0,16,947,552,1476,832,59636X2,0.512928564584149,437,64,503,85,59636X2
235.0,car,0,18,279,533,357,629,,0.0,0,0,0,0,
236.0,car,0,14,708,558,962,734,,0.0,0,0,0,0,
236.0,car,0,15,319,527,558,708,975E,0.8700196743011475,124,32,181,51,975E
236.0,car,0,16,947,553,1476,832,59636XZ,0.7430643031525423,437,63,502,85,59636XZ
236.0,car,0,18,279,534,357,630,,0.0,0,0,0,0,
237.0,car,0,14,707,557,962,734,,0.0,0,0,0,0,
237.0,car,0,15,320,527,562,711,19750PME,0.09667654150411036,126,32,183,50,19750PME
237.0,car,0,16,946,553,1477,830,598562,0.2618037693920847,436,64,505,86,598562
237.0,car,0,18,279,533,361,630,,0.0,0,0,0,0,
238.0,car,0,14,707,556,962,734,,0.0,0,0,0,0,
238.0,car,0,15,322,526,568,714,1975TME,0.3151499494951551,128,32,186,50,1975TME
238.0,car,0,16,946,553,1477,829,5963GXZ,0.6401124051422916,436,63,505,85,5963GXZ
238.0,car,0,18,280,530,367,631,,0.0,0,0,0,0,
239.0,car,0,14,707,556,961,734,,0.0,0,0,0,0,
239.0,car,0,15,323,526,574,717,19751GE,0.28118003837947,131,33,190,51,19751GE
239.0,car,0,16,946,552,1478,829,5963GXZ,0.6083249120386285,435,64,505,86,5963GXZ
239.0,car,0,18,281,529,369,631,,0.0,0,0,0,0,
240.0,car,0,14,707,556,961,733,,0.0,0,0,0,0,
240.0,car,0,15,325,527,578,721,69751HE,0.10579743477895141,133,32,194,51,69751HE
240.0,car,0,16,945,551,1479,829,59636XZ,0.2640422717815537,434,63,505,85,59636XZ
240.0,car,0,18,281,529,372,632,,0.0,0,0,0,0,
241.0,car,0,14,707,555,961,732,,0.0,0,0,0,0,
241.0,car,0,15,327,526,584,725,19751H5,0.24587285800985884,136,35,196,54,19751H5
241.0,car,0,16,945,550,1479,828,59836XZ,0.8092496417903517,437,63,504,86,59836XZ
241.0,car,0,18,281,530,374,633,,0.0,0,0,0,0,
242.0,car,0,14,708,555,961,731,,0.0,0,0,0,0,
242.0,car,0,15,329,527,591,728,9751HVE,0.5672835929964662,139,35,201,54,9751HVE
242.0,car,0,16,945,550,1478,827,59836X2,0.774899154398346,438,65,505,86,59836X2
242.0,car,0,18,281,532,376,631,,0.0,0,0,0,0,
243.0,car,0,14,708,555,961,732,,0.0,0,0,0,0,
243.0,car,0,15,332,527,598,730,19751HVE,0.7255220232188895,140,38,202,58,19751HVE
243.0,car,0,16,946,551,1478,827,59836X2,0.4094226677424618,437,63,504,85,59836X2
243.0,car,0,18,282,531,377,632,,0.0,0,0,0,0,
244.0,car,0,14,708,555,962,731,,0.0,0,0,0,0,
244.0,car,0,15,332,527,603,732,0975LHVE,0.7133774296539329,144,42,209,61,0975LHVE
244.0,car,0,16,946,550,1477,826,59836X2,0.6901741667667408,438,64,505,85,59836X2
244.0,car,0,18,282,529,381,633,,0.0,0,0,0,0,
245.0,car,0,14,707,554,963,731,,0.0,0,0,0,0,
245.0,car,0,15,334,526,610,735,19751HVE,0.7300349043660453,149,44,212,64,19751HVE
245.0,car,0,16,945,549,1477,826,59836XZ,0.5932388368279871,439,64,506,86,59836XZ
245.0,car,0,18,282,529,384,633,,0.0,0,0,0,0,
246.0,car,0,14,707,554,963,730,,0.0,0,0,0,0,
246.0,car,0,15,335,525,618,739,9750VE,0.3525064475346979,153,45,218,68,9750VE
246.0,car,0,16,945,548,1476,825,59836X2,0.6700464814378768,438,65,506,87,59836X2
246.0,car,0,18,282,530,391,634,,0.0,0,0,0,0,
247.0,car,0,14,708,553,963,729,,0.0,0,0,0,0,
247.0,car,0,15,339,525,626,744,9750F4E,0.24493174503479082,154,46,221,70,9750F4E
247.0,car,0,16,945,547,1475,825,59836X2,0.5593006682432327,438,64,506,86,59836X2
247.0,car,0,18,281,531,390,633,,0.0,0,0,0,0,
248.0,car,0,14,708,553,962,728,,0.0,0,0,0,0,
248.0,car,0,15,343,525,631,746,19751HVE,0.4395951227982736,156,49,223,71,19751HVE
248.0,car,0,16,945,546,1476,826,59836XZ,0.7885817974021433,435,63,505,85,59836XZ
248.0,car,0,18,281,531,393,632,,0.0,0,0,0,0,
249.0,car,0,14,708,553,963,728,,0.0,0,0,0,0,
249.0,car,0,15,345,524,639,747,197HVE,0.38685958728165054,160,53,228,75,197HVE
249.0,car,0,16,945,546,1474,825,59836XZ,0.532195246255011,436,64,505,86,59836XZ
249.0,car,0,18,280,530,396,633,,0.0,0,0,0,0,
250.0,car,0,14,708,553,963,728,,0.0,0,0,0,0,
250.0,car,0,15,350,524,647,750,0975VHVB,0.3838273843991157,160,53,230,75,0975VHVB
250.0,car,0,16,946,545,1474,826,598307,0.7739987228569339,434,64,503,87,598307
250.0,car,0,18,281,531,398,635,,0.0,0,0,0,0,
251.0,car,0,14,707,552,963,728,,0.0,0,0,0,0,
251.0,car,0,15,355,523,657,755,09751HLE,0.04708883107761024,161,52,232,74,09751HLE
251.0,car,0,16,947,545,1474,825,598502,0.23457028029354698,434,63,502,86,598502
251.0,car,0,18,282,530,402,636,,0.0,0,0,0,0,
252.0,car,0,14,708,552,964,728,,0.0,0,0,0,0,
252.0,car,0,15,359,523,665,759,09751HVE,0.4386975779710376,163,51,236,74,09751HVE
252.0,car,0,16,947,544,1474,825,5963GXZ,0.6244667419963685,433,64,503,86,5963GXZ
252.0,car,0,18,282,529,400,636,,0.0,0,0,0,0,
253.0,car,0,14,708,551,964,727,,0.0,0,0,0,0,
253.0,car,0,15,363,523,674,763,1975THVE,0.33618359712631113,167,50,239,74,1975THVE
253.0,car,0,16,947,543,1474,824,598307,0.3721548454147148,435,64,502,87,598307
253.0,car,0,18,282,528,402,636,,0.0,0,0,0,0,
254.0,car,0,14,708,551,964,726,,0.0,0,0,0,0,
254.0,car,0,15,365,523,682,766,19751HVE,0.30391715003826325,173,50,245,74,19751HVE
254.0,car,0,16,947,542,1474,823,5963GXZ,0.5520573939757377,435,65,504,87,5963GXZ
254.0,car,0,18,281,528,402,637,,0.0,0,0,0,0,
255.0,car,0,14,708,550,964,726,,0.0,0,0,0,0,
255.0,car,0,15,368,522,691,770,1975PME,0.2513340271069878,177,50,252,73,1975PME
255.0,car,0,16,947,542,1473,823,59830X2,0.21613121462467513,435,64,502,87,59830X2
255.0,car,0,18,282,528,405,637,,0.0,0,0,0,0,
256.0,car,0,14,707,549,964,725,,0.0,0,0,0,0,
256.0,car,0,15,371,522,699,773,69751HME,0.21844700203491782,181,49,257,73,69751HME
256.0,car,0,16,948,542,1474,822,59636XZ,0.6172745126587047,434,64,502,86,59636XZ
256.0,car,0,18,283,525,413,637,,0.0,0,0,0,0,
257.0,car,0,14,705,549,964,724,,0.0,0,0,0,0,
257.0,car,0,15,374,522,708,777,69751HVE,0.1669007003734906,187,49,262,73,69751HVE
257.0,car,0,16,948,542,1477,821,59830XZ,0.2190531983887539,435,64,503,87,59830XZ
257.0,car,0,18,283,525,415,638,,0.0,0,0,0,0,
258.0,car,0,14,707,548,964,723,,0.0,0,0,0,0,
258.0,car,0,15,377,522,720,781,6975LHME,0.2837981822934123,192,48,269,74,6975LHME
258.0,car,0,16,947,542,1481,820,59830Z,0.5201654415116327,434,63,504,86,59830Z
258.0,car,0,18,282,523,422,638,,0.0,0,0,0,0,
259.0,car,0,14,712,548,963,723,,0.0,0,0,0,0,
259.0,car,0,15,381,522,732,785,1975LHME,0.263761950266179,197,49,275,75,1975LHME
259.0,car,0,16,948,540,1481,820,59830XZ,0.30807002771384945,433,64,503,87,59830XZ
259.0,car,0,18,283,522,428,636,,0.0,0,0,0,0,
260.0,car,0,14,712,547,964,722,,0.0,0,0,0,0,
260.0,car,0,15,383,521,743,791,69751HVE,0.39481559050886816,204,50,286,77,69751HVE
260.0,car,0,16,949,540,1480,819,598306XZ,0.19818817570628022,431,64,501,86,598306XZ
260.0,car,0,18,283,522,432,636,,0.0,0,0,0,0,
261.0,car,0,14,714,546,964,722,,0.0,0,0,0,0,
261.0,car,0,15,388,520,754,798,975,0.9997851986574182,208,51,291,79,975
261.0,car,0,16,948,541,1480,819,5983622,0.20316450225678104,432,64,502,85,5983622
261.0,car,0,18,284,522,433,636,,0.0,0,0,0,0,
262.0,car,0,14,718,546,963,721,,0.0,0,0,0,0,
262.0,car,0,15,392,521,765,803,9751HME,0.49241782735045947,213,52,299,80,9751HME
262.0,car,0,16,948,540,1481,818,598362,0.28645093165243246,432,64,503,86,598362
262.0,car,0,18,286,522,435,637,,0.0,0,0,0,0,
263.0,car,0,14,723,547,963,721,,0.0,0,0,0,0,
263.0,car,0,15,395,520,778,810,9751,0.8213237002350219,221,54,308,82,9751
263.0,car,0,16,947,538,1481,816,59636X2,0.4506192822341876,433,65,504,86,59636X2
263.0,car,0,18,285,522,440,638,,0.0,0,0,0,0,
264.0,car,0,14,721,546,962,721,,0.0,0,0,0,0,
264.0,car,0,15,400,521,792,815,9751HVE,0.4420163670720136,229,55,316,84,9751HVE
264.0,car,0,16,947,538,1482,816,59836XZ,0.7100645881135764,435,65,505,86,59836XZ
264.0,car,0,18,286,521,443,637,,0.0,0,0,0,0,
265.0,car,0,14,721,545,962,721,,0.0,0,0,0,0,
265.0,car,0,15,404,520,805,822,HMB,0.8380992816897217,237,57,324,86,HMB
265.0,car,0,16,947,537,1483,816,59836X2,0.566327344158368,437,65,505,87,59836X2
265.0,car,0,18,288,522,442,637,,0.0,0,0,0,0,
266.0,car,0,14,727,543,964,720,,0.0,0,0,0,0,
266.0,car,0,15,408,521,821,826,9751HME,0.7736045231822682,244,61,336,91,9751HME
266.0,car,0,16,947,537,1485,817,59836XZ,0.3435510087248343,433,63,504,85,59836XZ
266.0,car,0,18,288,522,446,637,,0.0,0,0,0,0,
266.0,car,0,19,249,520,340,583,,0.0,0,0,0,0,
267.0,car,0,14,732,544,964,718,,0.0,0,0,0,0,
267.0,car,0,15,412,520,838,832,9751,0.9965275526046753,253,63,346,95,9751
267.0,car,0,16,946,537,1486,817,598302,0.7800203303262744,434,63,504,86,598302
267.0,car,0,18,288,521,446,637,,0.0,0,0,0,0,
267.0,car,0,19,249,520,345,580,,0.0,0,0,0,0,
268.0,car,0,14,736,543,964,715,,0.0,0,0,0,0,
268.0,car,0,15,416,521,854,843,9751HVE,0.8020056621336004,263,62,356,93,9751HVE
268.0,car,0,16,946,536,1486,816,59830Z,0.39658198115109267,435,63,505,86,59830Z
268.0,car,0,18,290,521,448,636,,0.0,0,0,0,0,
268.0,car,0,19,245,519,347,581,,0.0,0,0,0,0,
269.0,car,0,14,738,542,964,710,,0.0,0,0,0,0,
269.0,car,0,15,422,521,871,851,9751HMB,0.6417898280552058,271,63,370,96,9751HMB
269.0,car,0,16,946,535,1485,815,598302,0.4276815638008125,434,64,506,86,598302
269.0,car,0,18,292,521,451,636,,0.0,0,0,0,0,
269.0,car,0,19,245,519,347,582,,0.0,0,0,0,0,
270.0,car,0,14,747,542,964,707,,0.0,0,0,0,0,
270.0,car,0,15,429,523,887,858,9751HMB,0.40506800143135363,280,66,379,100,9751HMB
270.0,car,0,16,946,535,1484,814,5985GXZ,0.14150801528861523,435,64,506,86,5985GXZ
270.0,car,0,18,291,521,456,636,,0.0,0,0,0,0,
270.0,car,0,19,243,517,347,582,,0.0,0,0,0,0,
271.0,car,0,14,761,542,963,702,,0.0,0,0,0,0,
271.0,car,0,15,434,521,906,867,975,0.999981967736744,289,68,391,104,975
271.0,car,0,16,947,534,1483,813,59830Z,0.3740151027330947,437,64,505,87,59830Z
271.0,car,0,18,290,520,458,634,,0.0,0,0,0,0,
271.0,car,0,19,241,516,348,582,,0.0,0,0,0,0,
272.0,car,0,14,776,542,963,701,,0.0,0,0,0,0,
272.0,car,0,15,438,524,925,875,975,0.5140834450721741,303,71,404,107,975
272.0,car,0,16,949,533,1482,811,59836XZ,0.5505948629192414,435,66,503,87,59836XZ
272.0,car,0,18,293,519,463,636,,0.0,0,0,0,0,
272.0,car,0,19,240,514,346,581,,0.0,0,0,0,0,
273.0,car,0,14,786,543,963,694,,0.0,0,0,0,0,
273.0,car,0,15,442,524,945,885,9751,0.9996604919433594,316,73,422,110,9751
273.0,car,0,16,950,533,1481,810,598502,0.5897864007941958,433,66,502,88,598502
273.0,car,0,18,296,518,464,636,,0.0,0,0,0,0,
273.0,car,0,19,239,513,340,581,,0.0,0,0,0,0,
274.0,car,0,14,789,542,964,661,,0.0,0,0,0,0,
274.0,car,0,15,451,524,964,896,975,0.9999966275505067,327,74,435,113,975
274.0,car,0,16,951,531,1481,809,5980Z,0.7890413324081001,430,66,501,89,5980Z
274.0,car,0,18,298,516,467,637,,0.0,0,0,0,0,
274.0,car,0,19,238,512,338,581,,0.0,0,0,0,0,
275.0,car,0,14,805,540,963,651,,0.0,0,0,0,0,
275.0,car,0,15,460,523,990,907,9751HMB,0.5453764732996915,338,77,448,118,9751HMB
275.0,car,0,16,952,531,1482,808,5983GXZ,0.4039460488325557,430,67,500,89,5983GXZ
275.0,car,0,18,299,516,468,637,,0.0,0,0,0,0,
275.0,car,0,19,239,512,337,581,,0.0,0,0,0,0,
276.0,car,0,14,827,540,963,645,,0.0,0,0,0,0,
276.0,car,0,15,466,522,1017,919,9751HME,0.523132147512597,353,80,466,123,9751HME
276.0,car,0,16,953,530,1482,808,59856K2,0.25596259328314325,429,66,499,88,59856K2
276.0,car,0,18,299,516,471,637,,0.0,0,0,0,0,
276.0,car,0,19,238,513,337,579,,0.0,0,0,0,0,
277.0,car,0,14,837,539,964,638,,0.0,0,0,0,0,
277.0,car,0,15,473,522,1043,931,9751HHB,0.3078195225155085,369,82,485,128,9751HHB
277.0,car,0,16,954,529,1482,808,5980Z,0.8864417140111553,427,66,499,89,5980Z
277.0,car,0,18,300,516,474,636,,0.0,0,0,0,0,
277.0,car,0,19,237,513,336,580,,0.0,0,0,0,0,
278.0,car,0,14,858,539,969,634,,0.0,0,0,0,0,
278.0,car,0,15,481,522,1071,945,975,0.9864572286605835,385,86,508,132,975
278.0,car,0,16,956,527,1483,808,59836XZ,0.7028739148633142,426,66,497,88,59836XZ
278.0,car,0,18,300,515,476,635,,0.0,0,0,0,0,
278.0,car,0,19,236,510,334,580,,0.0,0,0,0,0,
279.0,car,0,15,488,519,1101,958,9751HHB,0.6666296070440818,403,90,527,141,9751HHB
279.0,car,0,16,957,526,1484,806,5980Z,0.38903616115439443,424,66,497,90,5980Z
279.0,car,0,18,302,514,478,635,,0.0,0,0,0,0,
279.0,car,0,19,235,509,334,581,,0.0,0,0,0,0,
280.0,car,0,15,497,518,1132,973,9751HHB,0.46968871403519685,426,94,552,147,9751HHB
280.0,car,0,16,961,524,1485,807,59636XZ,0.43705661758617265,422,66,493,89,59636XZ
280.0,car,0,18,302,514,480,635,,0.0,0,0,0,0,
280.0,car,0,19,235,510,335,581,,0.0,0,0,0,0,
281.0,car,0,15,508,517,1166,990,9751,0.9760531783103943,443,98,575,153,9751
281.0,car,0,16,963,523,1485,805,5980XZ,0.4343186948281749,419,67,492,91,5980XZ
281.0,car,0,18,302,512,482,636,,0.0,0,0,0,0,
281.0,car,0,19,236,510,332,581,,0.0,0,0,0,0,
282.0,car,0,15,516,517,1205,1008,9751,0.9927377104759216,471,105,604,159,9751
282.0,car,0,16,969,523,1485,803,59836XZ,0.625902529673769,411,68,485,91,59836XZ
282.0,car,0,18,304,511,486,637,,0.0,0,0,0,0,
282.0,car,0,19,236,509,332,581,,0.0,0,0,0,0,
283.0,car,0,15,525,520,1245,1031,9751,0.9943307638168335,498,105,636,166,9751
283.0,car,0,16,974,522,1486,804,59802,0.5132908936372099,407,66,480,91,59802
283.0,car,0,18,305,509,489,637,,0.0,0,0,0,0,
283.0,car,0,19,236,507,333,581,,0.0,0,0,0,0,
284.0,car,0,15,537,520,1287,1048,1,0.9993864047310694,524,115,667,175,1
284.0,car,0,16,988,523,1487,810,5983GYZ,0.7871462048431357,396,62,463,86,5983GYZ
284.0,car,0,18,306,508,492,635,,0.0,0,0,0,0,
284.0,car,0,19,235,507,333,581,,0.0,0,0,0,0,
285.0,car,0,15,547,520,1333,1067,HMB,0.9882694155595989,556,127,705,189,HMB
285.0,car,0,16,994,523,1489,810,59836YZ,0.6904282926397688,389,63,458,86,59836YZ
285.0,car,0,18,309,508,496,635,,0.0,0,0,0,0,
285.0,car,0,19,236,507,333,581,,0.0,0,0,0,0,
286.0,car,0,15,558,520,1386,1076,1,0.9832758337830114,598,142,747,210,1
286.0,car,0,16,994,522,1490,809,598302,0.387852219071,394,63,458,86,598302
286.0,car,0,18,311,507,500,636,,0.0,0,0,0,0,
286.0,car,0,19,236,507,335,582,,0.0,0,0,0,0,
287.0,car,0,15,571,520,1446,1076,1,0.998809692035195,635,164,792,235,1
287.0,car,0,16,1037,524,1491,810,5980Y,0.36034702846592576,352,59,409,84,5980Y
287.0,car,0,18,312,506,503,639,,0.0,0,0,0,0,
287.0,car,0,19,236,507,336,582,,0.0,0,0,0,0,
288.0,car,0,15,584,521,1517,1076,1,0.9996898414818958,683,188,844,265,1
288.0,car,0,16,1056,523,1490,796,440,0.20979292643024267,338,66,396,90,440
288.0,car,0,18,312,506,504,641,,0.0,0,0,0,0,
288.0,car,0,19,235,506,334,581,,0.0,0,0,0,0,
289.0,car,0,15,596,520,1587,1076,975,0.9980041980743408,741,213,912,278,975
289.0,car,0,16,1079,526,1481,764,,0.0,0,0,0,0,
289.0,car,0,18,313,507,509,642,,0.0,0,0,0,0,
289.0,car,0,19,235,505,332,581,,0.0,0,0,0,0,
290.0,car,0,15,610,521,1654,1076,,0.0,0,0,0,0,
290.0,car,0,16,1113,530,1477,739,,0.0,0,0,0,0,
290.0,car,0,18,313,506,511,643,,0.0,0,0,0,0,
290.0,car,0,19,235,504,331,581,,0.0,0,0,0,0,
291.0,car,0,15,626,522,1737,1077,,0.0,0,0,0,0,
291.0,car,0,18,315,507,514,644,,0.0,0,0,0,0,
291.0,car,0,19,235,504,332,581,,0.0,0,0,0,0,
292.0,car,0,15,639,522,1828,1075,,0.0,0,0,0,0,
292.0,car,0,18,317,507,517,645,,0.0,0,0,0,0,
292.0,car,0,19,235,504,333,581,,0.0,0,0,0,0,
293.0,car,0,15,662,521,1902,1073,,0.0,0,0,0,0,
293.0,car,0,18,320,507,522,646,,0.0,0,0,0,0,
293.0,car,0,19,235,504,334,580,,0.0,0,0,0,0,
294.0,car,0,15,682,522,1920,1072,,0.0,0,0,0,0,
294.0,car,0,18,322,507,523,648,,0.0,0,0,0,0,
294.0,car,0,19,236,504,335,579,,0.0,0,0,0,0,
295.0,car,0,15,702,522,1920,1071,,0.0,0,0,0,0,
295.0,car,0,18,324,507,527,649,,0.0,0,0,0,0,
295.0,car,0,19,237,504,335,579,,0.0,0,0,0,0,
296.0,car,0,15,722,521,1920,1071,,0.0,0,0,0,0,
296.0,car,0,18,324,506,531,650,,0.0,0,0,0,0,
296.0,car,0,19,237,504,336,580,,0.0,0,0,0,0,
297.0,car,0,15,743,519,1920,1072,,0.0,0,0,0,0,
297.0,car,0,18,325,505,536,651,,0.0,0,0,0,0,
297.0,car,0,19,237,504,338,581,,0.0,0,0,0,0,
297.0,car,0,20,711,523,903,668,,0.0,0,0,0,0,
298.0,car,0,15,772,516,1920,1072,,0.0,0,0,0,0,
298.0,car,0,18,326,504,539,653,,0.0,0,0,0,0,
298.0,car,0,19,237,504,340,582,,0.0,0,0,0,0,
298.0,car,0,20,712,524,922,673,,0.0,0,0,0,0,
