fotograma,tipo_objeto,confianza,identificador_tracking,x1,y1,x2,y2,matrícula_en_su_caso,confianza_matricula,mx1,my1,mx2,my2,texto_matricula
113.0,car,0,4,1315,324,1389,370,,0.0,0,0,0,0,
113.0,car,0,6,1305,322,1328,346,,0.0,0,0,0,0,
113.0,car,0,7,1172,315,1215,346,,0.0,0,0,0,0,
114.0,car,0,2,1033,307,1159,400,,0.0,0,0,0,0,
114.0,car,0,4,1314,325,1389,370,,0.0,0,0,0,0,
114.0,car,0,6,1305,322,1328,346,,0.0,0,0,0,0,
114.0,car,0,7,1172,315,1216,346,,0.0,0,0,0,0,
115.0,car,0,2,1031,308,1157,400,,0.0,0,0,0,0,
115.0,car,0,4,1312,326,1388,370,,0.0,0,0,0,0,
115.0,car,0,6,1305,322,1329,347,,0.0,0,0,0,0,
115.0,car,0,7,1171,315,1217,347,,0.0,0,0,0,0,
116.0,car,0,2,1027,307,1157,402,,0.0,0,0,0,0,
116.0,car,0,4,1312,325,1388,370,,0.0,0,0,0,0,
116.0,car,0,6,1305,322,1329,347,,0.0,0,0,0,0,
116.0,car,0,7,1168,315,1218,347,,0.0,0,0,0,0,
117.0,car,0,2,1025,307,1157,404,,0.0,0,0,0,0,
117.0,car,0,4,1311,324,1386,369,,0.0,0,0,0,0,
117.0,car,0,6,1305,322,1329,349,,0.0,0,0,0,0,
117.0,car,0,7,1168,315,1219,347,,0.0,0,0,0,0,
118.0,car,0,2,1023,307,1156,405,,0.0,0,0,0,0,
118.0,car,0,4,1310,323,1385,369,,0.0,0,0,0,0,
118.0,car,0,6,1305,322,1329,350,,0.0,0,0,0,0,
118.0,car,0,7,1168,314,1219,347,,0.0,0,0,0,0,
119.0,car,0,2,1020,306,1155,405,,0.0,0,0,0,0,
119.0,car,0,4,1309,324,1382,368,,0.0,0,0,0,0,
119.0,car,0,6,1305,323,1330,352,,0.0,0,0,0,0,
119.0,car,0,7,1167,315,1220,347,,0.0,0,0,0,0,
120.0,car,0,2,1017,306,1153,407,,0.0,0,0,0,0,
120.0,car,0,4,1308,324,1379,367,,0.0,0,0,0,0,
120.0,car,0,6,1305,323,1330,354,,0.0,0,0,0,0,
120.0,car,0,7,1169,315,1221,346,,0.0,0,0,0,0,
121.0,car,0,2,1013,306,1149,408,,0.0,0,0,0,0,
121.0,car,0,4,1308,323,1377,368,,0.0,0,0,0,0,
121.0,car,0,6,1305,322,1334,359,,0.0,0,0,0,0,
121.0,car,0,7,1170,315,1221,346,,0.0,0,0,0,0,
122.0,car,0,2,1009,307,1147,408,,0.0,0,0,0,0,
122.0,car,0,4,1308,322,1374,367,,0.0,0,0,0,0,
122.0,car,0,6,1305,322,1338,362,,0.0,0,0,0,0,
122.0,car,0,7,1172,314,1221,346,,0.0,0,0,0,0,
123.0,car,0,2,1004,305,1147,410,,0.0,0,0,0,0,
123.0,car,0,4,1308,321,1372,367,,0.0,0,0,0,0,
123.0,car,0,6,1305,322,1345,363,,0.0,0,0,0,0,
123.0,car,0,7,1177,315,1222,346,,0.0,0,0,0,0,
124.0,car,0,2,999,305,1145,411,,0.0,0,0,0,0,
124.0,car,0,4,1308,322,1373,366,,0.0,0,0,0,0,
124.0,car,0,6,1305,323,1350,363,,0.0,0,0,0,0,
124.0,car,0,7,1180,315,1222,346,,0.0,0,0,0,0,
125.0,car,0,2,994,305,1142,413,,0.0,0,0,0,0,
125.0,car,0,4,1307,321,1373,366,,0.0,0,0,0,0,
125.0,car,0,6,1305,323,1352,363,,0.0,0,0,0,0,
125.0,car,0,7,1181,316,1223,346,,0.0,0,0,0,0,
126.0,car,0,2,991,304,1141,414,,0.0,0,0,0,0,
126.0,car,0,4,1307,321,1372,365,,0.0,0,0,0,0,
126.0,car,0,6,1305,322,1355,363,,0.0,0,0,0,0,
126.0,car,0,7,1181,316,1224,346,,0.0,0,0,0,0,
127.0,car,0,2,987,303,1139,415,,0.0,0,0,0,0,
127.0,car,0,4,1307,321,1371,365,,0.0,0,0,0,0,
127.0,car,0,6,1305,322,1356,363,,0.0,0,0,0,0,
127.0,car,0,7,1181,315,1225,346,,0.0,0,0,0,0,
128.0,car,0,2,983,302,1136,416,,0.0,0,0,0,0,
128.0,car,0,4,1307,321,1371,364,,0.0,0,0,0,0,
128.0,car,0,6,1305,322,1351,362,,0.0,0,0,0,0,
128.0,car,0,7,1180,315,1226,346,,0.0,0,0,0,0,
129.0,car,0,2,980,301,1132,418,,0.0,0,0,0,0,
129.0,car,0,4,1306,321,1370,364,,0.0,0,0,0,0,
129.0,car,0,7,1180,315,1227,346,,0.0,0,0,0,0,
130.0,car,0,2,975,298,1133,419,,0.0,0,0,0,0,
130.0,car,0,4,1306,321,1369,364,,0.0,0,0,0,0,
130.0,car,0,7,1180,316,1228,346,,0.0,0,0,0,0,
131.0,car,0,2,970,298,1132,421,,0.0,0,0,0,0,
131.0,car,0,4,1306,322,1369,364,,0.0,0,0,0,0,
131.0,car,0,7,1181,316,1227,346,,0.0,0,0,0,0,
132.0,car,0,2,965,300,1135,423,,0.0,0,0,0,0,
132.0,car,0,4,1306,323,1368,363,,0.0,0,0,0,0,
132.0,car,0,7,1181,317,1228,346,,0.0,0,0,0,0,
133.0,car,0,2,959,300,1135,425,,0.0,0,0,0,0,
133.0,car,0,4,1306,324,1367,363,,0.0,0,0,0,0,
133.0,car,0,7,1181,318,1228,347,,0.0,0,0,0,0,
134.0,car,0,2,955,299,1133,426,,0.0,0,0,0,0,
134.0,car,0,4,1305,323,1365,362,,0.0,0,0,0,0,
134.0,car,0,7,1181,318,1229,347,,0.0,0,0,0,0,
135.0,car,0,2,950,299,1130,427,,0.0,0,0,0,0,
135.0,car,0,4,1305,322,1363,362,,0.0,0,0,0,0,
135.0,car,0,7,1182,319,1230,347,,0.0,0,0,0,0,
136.0,car,0,2,946,299,1129,428,,0.0,0,0,0,0,
136.0,car,0,4,1305,322,1361,362,,0.0,0,0,0,0,
136.0,car,0,7,1183,319,1231,347,,0.0,0,0,0,0,
137.0,car,0,2,940,299,1129,429,,0.0,0,0,0,0,
137.0,car,0,4,1305,324,1361,362,,0.0,0,0,0,0,
137.0,car,0,7,1183,319,1232,347,,0.0,0,0,0,0,
138.0,car,0,2,934,299,1122,431,,0.0,0,0,0,0,
138.0,car,0,4,1304,324,1360,361,,0.0,0,0,0,0,
138.0,car,0,7,1184,319,1233,347,,0.0,0,0,0,0,
139.0,car,0,2,927,298,1116,432,,0.0,0,0,0,0,
139.0,car,0,4,1303,323,1360,361,,0.0,0,0,0,0,
139.0,car,0,7,1183,319,1234,348,,0.0,0,0,0,0,
140.0,car,0,2,922,296,1114,435,,0.0,0,0,0,0,
140.0,car,0,4,1302,322,1360,361,,0.0,0,0,0,0,
140.0,car,0,7,1182,319,1234,348,,0.0,0,0,0,0,
141.0,car,0,2,916,296,1112,438,,0.0,0,0,0,0,
141.0,car,0,4,1301,322,1358,361,,0.0,0,0,0,0,
141.0,car,0,7,1183,318,1235,348,,0.0,0,0,0,0,
142.0,car,0,2,908,295,1110,441,,0.0,0,0,0,0,
142.0,car,0,4,1301,322,1357,361,,0.0,0,0,0,0,
142.0,car,0,7,1183,318,1236,348,,0.0,0,0,0,0,
143.0,car,0,2,900,294,1107,442,,0.0,0,0,0,0,
143.0,car,0,4,1301,323,1355,360,,0.0,0,0,0,0,
143.0,car,0,7,1183,317,1237,348,,0.0,0,0,0,0,
144.0,car,0,2,894,295,1104,445,LC,0.6167127143385115,51,17,106,37,LC
144.0,car,0,4,1300,323,1354,360,,0.0,0,0,0,0,
144.0,car,0,7,1183,317,1238,348,,0.0,0,0,0,0,
145.0,car,0,2,886,295,1101,449,,0.0,0,0,0,0,
